#key	name	year	genre	developer	players
Iga Ninden Gaiou (Japan)	Iga Ninden Gaiou	1993		Nichibutsu	1
ImageFight II - Operation Deepstriker (Japan)	Imagefight 2 - Operation Deepstriker	1992	Shooter / Vertical/Shooter/Shoot'em Up / Vertical/Shoot'em Up	Irem	1
In Magical Adventure - Fray CD - Xak Gaiden (Japan)	Fray in Magical Adventure CD : Xak Gaiden	1994	Action RPG/Role Playing Game	Micro Cabin	1
Inoue Mami - Kono Hoshi ni Tatta Hitori no Kimi (Japan)	Inoue Mami - Kono Hoshi Ni Tatta Hitori No Kimi	1992	Adventure	Hudson Soft	1
IQ Panic (Japan)	IQ Panic	1992	Quiz	Information Global Service	1-5
It Came from the Desert (USA)	It Came From The Desert	1989	Action / Adventure/Action	Cinemaware	1
J. B. Harold Murder Club (USA) (En,Ja)	J.B. Harold Murder Club	1991	Adventure	Riverhillsoft	1
J. B. Harold Series 1 - Murder Club (Japan)	J.B. Harold Murder Club	1991	Adventure	Riverhillsoft	1
J.League Tremendous Soccer '94 (Japan)	J. League Tremendous Soccer '94	1994	Sports / Football (Soccer)/Sports	Hunex	1-4
Jack Nicklaus Turbo Golf (USA)	Jack Nicklaus' World Tour Golf	1990	Sports / Golf/Sports	Accolade	1-4
Jack Nicklaus' World Tour Golf - 162 Holes (Japan)	Jack Nicklaus' World Tour Golf	1990	Sports / Golf/Sports	Accolade	1-4
Jantei Monogatari (Japan)	Jantei Monogatari	1990	Mahjong/Asiatic board game	Atlus	1
Jantei Monogatari 2 - Uchuu Tantei Diban - Kanketsu-hen (Japan)	Jantei Monogatari 2: Uchuu Tantei Divan Kanketsu-hen	1992	Mahjong/Asiatic board game/Asiatic board game	A.I	1
Jantei Monogatari 2 - Uchuu Tantei Diban - Shutsudou-hen (Japan)	Jantei Monogatari 2: Uchuu Tantei Divan Shutsudou-hen	1992	Mahjong/Asiatic board game	A.I	1
Jantei Monogatari 3 - Saver Angels (Japan)	Jantei Monogatari 3: Saver Angels	1993	Mahjong/Asiatic board game	Natsume	1
Jim Power in Mutant Planet (Japan)	Jim Power In Mutant Planet	1993	Platform	Digital Concept	1
John Madden Duo CD Football (USA) (RE)	John Madden Duo Cd Football	1993	Sports / Football (American)/Sports	Hudson Soft	1-2
Juuouki (Japan) (Rev 4)	Juu Ou Ki - Beast King's Chronicle	1989		SEGA	1
Kabuki Ittouryoudan (Japan) (FAAT)	Tengai Makyou: Kabuki Ittou Ryoudan	1993	Role Playing Game	Red Company Corporation	1-2
Kagami no Kuni no Legend (Japan)	Kagami No Kuni No Legend	1989	Adventure	Victor Entertainment	1
Kaizou Choujin Shubibinman 3 - Ikai no Princess (Japan)	Kaizou Choujin Shubibinman 3 - Ikai No Princess	1992	Platform	Masaya Games	1-2
Kakutou Haou Densetsu - Algunos (Japan)	Kakutou Haou Densetsu Algunos	1994	Fighting / 2D/Fighting	Fill in Café	1-2
Kawa no Nushitsuri - Shizen-ha (Japan)	Kawa No Nushitsuri - Shizen-ha	1992	Role Playing Game	Pack In Video	1
Kaze Kiri - Ninja Action (Japan)	Kaze Kiri - Ninja Action	1994	Beat'em Up	Naxat Soft	1
Kaze no Densetsu Xanadu (Japan) (Demo)	Kaze No Densetsu Xanadu	1994	Role Playing Game	Nihon Falcom	1
Kiaidan 00 (Japan)	Kiaidan 00	1992	Shoot'em Up / Horizontal/Shoot'em Up	Alfa System	1
Kick Boxing, The (Japan)	The Kick Boxing	1992	Sports / Boxing/Sports	Futura	1-2
Kisou Louga (Japan) (FABT)	Kisou Louga	1993	Role Playing Game	Kogado Software Products	1
Kisou Louga II - The Ends of Shangrila (Japan)	Kisou Louga 2 - The Ends Of Shangrila	1995	Strategy	Kogado Software Products	1
KO Seiki Beast Sanjuushi - Gaia Fukkatsu - Kanketsu-hen (Japan)	Ko Seiki Beast Sanjuushi - Gaia Fukkatsu Kanketsu-hen	1994	Role Playing Game	Pack In Video	1
Kuusou Kagaku Sekai Gulliver Boy (Japan)	Kuusou Kagaku Sekai Gulliver Boy	1995	Role Playing Game	Hudson Soft	1
L-Dis (Japan)	L-dis	1991	Shoot'em Up/Shoot'em Up / Horizontal	Dual	1
Lady Phantom (Japan) (FABT)	Lady Phantom	1991	Role Playing Game	Shin-Nihon Laser Soft	1
Langrisser - Hikari no Matsuei (Japan)	Langrisser - Hikari No Matsuei	1993	Role Playing Game	Nippon Computer Systems (NCS)	1
