#name	crc	size	key
Beyond Shadowgate (USA)	eed69b57	4253	Beyond Shadowgate (USA)
Bikkuriman Daijikai (Japan)	ca8a0434	7329	Bikkuriman Daijikai (Japan)
Bishoujo Senshi Sailor Moon (Japan)	0542f068	2619	Bishoujo Senshi Sailor Moon (Japan)
Bishoujo Senshi Sailor Moon Collection (Japan)	71a76b24	1703	Bishoujo Senshi Sailor Moon Collection (Japan)
Bishoujo Senshi Sailor Moon Collection (Japan) (Demo)	a228516b	142	Bishoujo Senshi Sailor Moon Collection (Japan)
Black Hole Assault (Japan)	9089758b	2426	Black Hole Assault (Japan)
Blood Gear (Japan)	750afee7	4152	Blood Gear (Japan)
Bomberman '94 (Japan) (Demo)	beb3d851	226	Bomberman '94 (Japan) (Demo)
Bomberman - Panic Bomber (Japan) (FAAT)	d5abae20	3543	Bomberman - Panic Bomber (Japan) (FAAT)
Bomberman - Panic Bomber (Japan) (FABT)	355df0a7	3543	Bomberman - Panic Bomber (Japan) (FAAT)
Bonanza Bros. (Japan)	55901056	2241	Bonanza Bros. (Japan)
Bonk III - Bonk's Big Adventure (USA)	fcacde48	1955	Bonk III - Bonk's Big Adventure (USA)
Brandish (Japan)	8e801ad3	2918	Brandish (Japan)
Browning (Japan)	35e5e4d6	2450	Browning (Japan)
BuilderLand - The Story of Melba (Japan)	e9be4cdc	962	BuilderLand - The Story of Melba (Japan)
Burai - Yatsudama no Yuushi Densetsu (Japan)	48b2421e	8338	Burai - Yatsudama no Yuushi Densetsu (Japan)
Burai II - Yami Koutei no Gyakushuu (Japan)	393b93d9	5277	Burai II - Yami Koutei no Gyakushuu (Japan)
Burai II - Yami Koutei no Gyakushuu (Japan) (Demo)	74ac307d	4837	Burai II - Yami Koutei no Gyakushuu (Japan)
Buster Bros. (USA)	611eda79	2262	Buster Bros. (USA)
CAL II (Japan)	f4637255	697	CAL II (Japan)
CAL II (Japan) (Alt)	a59171bf	739	CAL II (Japan)
CAL III - Kanketsu-hen (Japan)	b03697fb	607	CAL III - Kanketsu-hen (Japan)
CD Battle - Hikari no Yuushatachi (Japan)	04ae91a4	499	CD Battle - Hikari no Yuushatachi (Japan)
CD Denjin - Rockabilly Tengoku (Japan)	06c7fe8a	2742	CD Denjin - Rockabilly Tengoku (Japan)
Camp California (USA)	f8778094	6501	Camp California (USA)
Cardangels (Japan)	2a67d8c6	3877	Cardangels (Japan)
Chiki Chiki Boys (Japan)	ac069d0c	2598	Chiki Chiki Boys (Japan)
Chou Aniki (Japan) (FAAT, FACT)	25ab985f	2935	Chou Aniki (Japan) (FAAT, FACT)
Chou Eiyuu Densetsu - Dynastic Hero (Japan)	098dcf61	3271	Chou Eiyuu Densetsu - Dynastic Hero (Japan)
Chou Jikuu Yousai Macross - Eien no Love Song (Japan)	f60f840d	5824	Chou Jikuu Yousai Macross - Eien no Love Song (Japan)
Chou Jikuu Yousai Macross 2036 (Japan)	8a4c3e28	3975	Chou Jikuu Yousai Macross 2036 (Japan)
Color Wars (Japan)	8b4e34a3	1491	Color Wars (Japan)
Cosmic Fantasy - Bouken Shounen Yuu (Japan)	c53df0b9	11464	Cosmic Fantasy - Bouken Shounen Yuu (Japan)
Cosmic Fantasy - Bouken Shounen Yuu (Japan) (Alt 1)	2b9633bb	12256	Cosmic Fantasy - Bouken Shounen Yuu (Japan)
Cosmic Fantasy - Bouken Shounen Yuu (Japan) (Alt 2)	8a69cddf	12256	Cosmic Fantasy - Bouken Shounen Yuu (Japan)
Cosmic Fantasy 2 (USA)	cc257aa0	11660	Cosmic Fantasy 2 (USA)
Cosmic Fantasy 2 - Bouken Shounen Ban (Japan)	83908b2b	13914	Cosmic Fantasy 2 - Bouken Shounen Ban (Japan)
Cosmic Fantasy 3 - Bouken Shounen Rei (Japan)	9506f41d	13119	Cosmic Fantasy 3 - Bouken Shounen Rei (Japan)
Cosmic Fantasy 4 - Ginga Shounen Densetsu - Gekitou-hen (Japan)	9a534c17	8067	Cosmic Fantasy 4 - Ginga Shounen Densetsu - Gekitou-hen (Japan)
Cosmic Fantasy 4 - Ginga Shounen Densetsu - Totsunyuu-hen (Japan)	4dc80b5a	10103	Cosmic Fantasy 4 - Ginga Shounen Densetsu - Totsunyuu-hen (Japan)
Cyber City Oedo 808 - Kemono no Alignment (Japan)	c3f4d7c2	10722	Cyber City Oedo 808 - Kemono no Alignment (Japan)
Daisenpuu Custom (Japan)	cf20caf1	957	Daisenpuu Custom (Japan)
Daisenryaku II - Campaign Version (Japan)	a93bb417	1543	Daisenryaku II - Campaign Version (Japan)
Davis Cup Tennis, The (Japan)	30da9d0e	2195	Davis Cup Tennis, The (Japan)
De-Ja (Japan)	e0b9b081	219	De-Ja (Japan)
Dead of the Brain 1&2 (Japan)	bef7f0ae	3536	Dead of the Brain 1&2 (Japan)
Death Bringer - The Knight of Darkness (Japan)	c0b25b36	3378	Death Bringer - The Knight of Darkness (Japan)
Dekoboko Densetsu - Hashiru Wagamanmaa (Japan)	e41f9f6f	3142	Dekoboko Densetsu - Hashiru Wagamanmaa (Japan)
Dennou Tenshi - Digital Ange (Japan)	9c1ca969	609	Dennou Tenshi - Digital Ange (Japan)
Doraemon - Nobita no Dorabian Night (Japan)	2a7cfde4	4334	Doraemon - Nobita no Dorabian Night (Japan)
Double Dragon II - The Revenge (Japan)	675186d5	2939	Double Dragon II - The Revenge (Japan)
Doukyuusei (Japan) (Rev 3)	57c98dee	753	Doukyuusei (Japan) (Rev 3)
Doukyuusei (Japan) (Rev 3) (Alt 1)	f5f62063	809	Doukyuusei (Japan) (Rev 3)
Doukyuusei (Japan) (Rev 3) (Alt 2)	26f223d0	809	Doukyuusei (Japan) (Rev 3)
Doukyuusei (Japan) (Rev 4)	9f0641b2	753	Doukyuusei (Japan) (Rev 3)
Down Load 2 (Japan)	a9fac156	1558	Down Load 2 (Japan)
Downtown Nekketsu Koushinkyoku - Soreyuke Daiundoukai (Japan)	9045ca7a	7261	Downtown Nekketsu Koushinkyoku - Soreyuke Daiundoukai (Japan)
Downtown Nekketsu Monogatari (Japan)	212f422e	2563	Downtown Nekketsu Monogatari (Japan)
Dragon Ball Z - Idainaru Son Gokuu Densetsu (Japan) (FABT)	509050aa	2024	Dragon Ball Z - Idainaru Son Gokuu Densetsu (Japan) (FABT)
Dragon Half (Japan)	43b5b909	2104	Dragon Half (Japan)
Dragon Knight & Graffiti (Japan)	291bf9ec	1350	Dragon Knight & Graffiti (Japan)
Dragon Knight II (Japan)	de5ab8bc	3558	Dragon Knight II (Japan)
Dragon Knight III (Japan)	8d2eee05	1945	Dragon Knight III (Japan)
Dragon Slayer - The Legend of Heroes (Japan)	a3793925	2654	Dragon Slayer - The Legend of Heroes (USA)
Dragon Slayer - The Legend of Heroes (USA)	221e5ee2	2610	Dragon Slayer - The Legend of Heroes (USA)
Dragon Slayer - The Legend of Heroes II (Japan)	68a57eff	2930	Dragon Slayer - The Legend of Heroes II (Japan)
Dungeon Explorer II (Japan)	242bad02	3468	Dungeon Explorer II (USA)
Dungeon Explorer II (USA)	2f84b574	3400	Dungeon Explorer II (USA)
Dungeon Master - Theron's Quest (Japan)	b0acc756	2211	Dungeon Master - Theron's Quest (USA)
Dungeon Master - Theron's Quest (USA)	f09fb9c5	2173	Dungeon Master - Theron's Quest (USA)
Dungeon Master - Theron's Quest (USA) (RE)	14d4f3a5	2268	Dungeon Master - Theron's Quest (USA)
Dynastic Hero, The (USA)	4830eda9	2762	Dynastic Hero, The (USA)
Efera & Jiliora - The Emblem from Darkness (Japan)	fdab3274	2176	Efera & Jiliora - The Emblem from Darkness (Japan)
