#key	synopsis
Mitsubachi Gakuen (Japan)	Mitsubachi Gakuen is an adventure game in which the player takes the role of a teacher in the Mitsubachi Academy, entrusted with the task of helping its female students to reach stardom by monitoring their studies and activities. The game is divided into four seasons, each with a sub-plot of its own (e.g. preparing to a competition with another school and handling intrusive journalists and possible spies), and each dealing with a team of five different girls. The player can check the dossier of all the twenty students at any time and learn more about them. The game features digitized photos of real people instead of the more common anime-style character graphics. Gameplay-wise, the game features a traditional menu containing verb commands for examining the environment, talking to characters, checking the inventory, moving to another location, etc.; most of these verbs lead to a list of possible objects to interact with. There are no puzzles, but a few instances require the player to make the right choices in order to continue the game; in other cases it is possible to slightly branch the plot by making a decision.
Monster Lair (USA)	Feeling more like the first Wonder Boy than the second, Monster Lair is a fast-paced auto scrolling platform game. The levels are split into two stages, the first being a platform stage, the second a shoot 'em up stage which ends in a boss. During the game your energy counts down, so you must keep picking up fruit to replenish yourself. There are a variety of weapons to collect - lasers, spread shots, spinning shields and so on, but these are also on a timer and do not last long, so weapon switching is frequent to avoid being left with your basic short range sword shot. The game is single or two player simultaneous.
Monster Maker - Yami no Ryuukishi (Japan)	Yami no Ry? Kishi is a Japanese-style role-playing game based on the setting and themes of the card game Monster Maker and its subsequent table RPG incarnation. The player takes control of a young girl named Raia, who finds out that she belongs to the race of half-elves. Blamed for attacks on her village, she is expelled from her homeland and sets off on a journey to find out the truth about her origins. The game follows the traditional template of the genre and has top-down overworld navigation, towns and dungeons, party management, simple leveling-up, weapons and armor to equip, and randomly appearing enemies that engage the party in turn-based combat viewed from first-person perspective. Magic can be bought in shops, though some characters come with pre-learned spells. Later in the game the player gains the ability to communicate with monsters and summon them during battles.
Moonlight Lady (Japan)	Hiwako, an ordinary spoilt Japanese teenager, is approached one day by a talking bird called Niké. It tells her that she possesses unique powers that transform her into the glorious warrior Artemis. As Artemis, it is now her duty to protect her hometown from a demonic invasion. The game features village exploration like many RPGs of the time, but is actually an action game with light adventure elements. For most of the game, the player controls Artemis and two other heroines (Aquarius and Minerva). Attacks are carried out by pressing one button for an attack on the main character and another for a simultaneous attack on the other two girls. The player can change leader at any time.
Motoroader MC (Japan)	Motoroader MC is, like its predecessor, an overhead racing game with car combat. Gameplay mechanics, however, are different: players can only control regular-looking cars, which are presented as small sprites. Each car is equipped with two types of firearms, which can be used against opponents to win the race. Every course only occupies one screen, and the player has to complete laps faster than AI-controlled cars or race against time. Multiplayer (for two or four players) is also available. Time attack mode allows the player to select any course from twenty-five available ones, thematically grouped in five categories: Circuit (resembling racing tracks), City (urban locations), Nature (field, beach, desert, etc.), Märchen (colorful fairy tale-like courses), and Special (unorthodox designs, e.g. a giant ape overlooking a road). Courses usually include various hazards that slow down or trap cars, as well as turbo fields that speed them up. Some courses also have entrances and exits, which teleport cars to another location on the screen.
Motteke Tamago (Japan)	Motteke Tamago was included in the second volume of the Super PC Engine Fan Deluxe magazine. It is an action game similar in concept to Bomberman. The game consists of three &quot;worlds&quot;, each with ten screens; on every screen, four ducks are competing against each other in collecting eggs and delivering their babies home. The ducks can be controlled by human players or by computer AI. Eggs are being dropped into the maze-like stage; the goal is to collect as many of them as possible. Once collected, an egg follows the duck, and after a while a baby would hatch and return home safely. Each duck tries to sabotage the work of other ducks by placing fried eggs on their paths. In addition, various hazards and enemies keep appearing, trying to impede the ducks' progress. Ducks can be knocked down, paralyzed, and robbed of their eggs.
Mugen Senshi Valis - The Legend of a Fantasm Soldier (Japan)	Yuko Ahso is an ordinary Japanese teenager with an ordinary life - until one day she is attacked by a monster on the street. Out of nowhere, a sword appears in her hands. She fights the monsters who have suddenly invaded the city, and is summoned to the parallel world known as Vecanti, which is ruled by a cruel tyrant named Rogles, whose actions disrupt the balance of the the worlds. Wielding the legendary Valis sword, Yuko must defeat Rogles and restore the balance.
Mystic Formula (Japan)	In a world where advanced technology and magic co-exist, the Magic Empire controls the vast arid wastelands and the dwellings of mythical creatures. A group of four treasure hunters come across an announcement promising a reward of one million credits to whoever would recover a mysterious purple stone with the engraving of the Empire's crest on it. The four find the artifact relatively quickly, but it is stolen from them by another group with an agenda of their own. Now the heroes must bring the stone back while dealing with the dangerous foes on their way. Mystic Formula is a top-down shooter. The player navigates the protagonist through hostile environments, shooting at regular enemies and bosses, and avoiding their attacks. The player can choose to control any of the four treasure hunters: a balanced lead character armed with a laser pistol; an elf who shoots fireballs from her staff; an agile female thief; and a sturdy, slow, yet powerful robot. All the characters use ranged attacks that can be upgraded with power-ups. In addition, another type of a power-up brings forth one of the characters from the group to aid the player in combat, controlled by the AI. Two-player mode is available as well.
Nekketsu Koukou Dodgeball-bu CD - Soccer-hen (Japan)	While Kunio and Shinichi were practicing dodge ball, soccer manager Misako approached the two on the court. &quot;Please! Instead of dodgeball, join me and play soccer in the national convention!&quot; Nekketsu High Soccer Club has come down with food poisoning, and Kunio must lead his dodgeball team into the soccer competition and go for the goal! Only through winning the championship can Kunio convince his whole team to join him. Nekketsu Koukou Dodgeball Bu: CD Soccer Hen presents the classic soccer game with crystal clear sound and high resolution graphics like never before seen in the series!
Nekketsu Legend - Baseballer (Japan)	In a world where baseball plays a pivotal role in people's lives, teams compete against each for supremacy, using spiritual and magical moves, as well as robots. Recently, a powerful demon took control of the land, and some humans began using the art of baseball for evil purposes. The malevolent Dark Baseballer has been terrorizing innocents, and it is up to a group of young people to restore justice. Nekketsu Legend Baseballer is a role-playing game dedicated to baseball. There is no actual baseball simulation in the game: much of it plays like a traditional Japanese RPG, with top-down overworld, town and dungeon explorations, party management, leveling up, equipment, items, etc. However, all the usual RPG paraphernalia is completely baseball-themed. Random turn-based battles occur less frequently than in other comparable games, but last a considerable amount of time due to their mechanics: each party member is in control of a group of &quot;baseball robots&quot;, and defensive and offensive actions are named after real baseball moves.
Nemurenu Yoru no Chiisana Ohanashi (Japan)	Nemurenu Yoru no Chiisana O-Hanashi (&quot;Little Stories for Sleepless Nights&quot;) is a cartoon-like adventure game designed for children and based on an original video animation by Y?ko Hara. The protagonist is a cat named Neko-kun (which translates simply to &quot;Cat&quot;), who lives on a beautiful island together with his animal and human friends. The opening episode describes his encounter with a little star that fell on the Earth and injured itself. Afterwards, the player can explore the island by selecting locations on the map. Much of the story is advanced automatically, and the interaction is mostly restricted to choosing a location to visit, clicking on objects to trigger scenes, or selecting a &quot;yes&quot; or &quot;no&quot; response to a situation.
Neo Nectaris (Japan)	Neo Nectaris is an updated version of Nectaris. The core features are the same: it's a turn-based strategy game with a hexagonal grid that takes place in the future. The story was also mostly recycled, but there are a few changes: 48 new maps, new and updated units, slightly improved graphics, orchestrated red book audio, five special 2-player maps.The game includes the original Nectaris on the disc.
NEXZR (Japan)	In the year 2012 an alien armada attacked the Earth. Two young pilots were in the midst of a battle, and one of them, a lovely young woman, was killed. Three years later, the surviving pilot finally got a chance to avenge her death. Navigating a powerful new fighter ship named &quot;Slasher&quot;, the pilot ventured into space, ready to bring destruction to those who took so much away from him. Nexzr is a vertically scrolling shoot-em-up similar to Super Star Soldier. The player-controlled spaceship starts with a simple vulcan gun that can only shoot straight. Various power-ups can either enhance the strength of this gun, replace it with a laser weapon, or add a secondary weapon (homing fire, thin spreading laser attacks, etc.), which is activated automatically. Mid- and end-level bosses are encountered on nearly every stage. Additional lives can be collected, but the player always restarts from the beginning of the stage when his fighter craft is destroyed.
Nishimura Kyoutarou Mystery - Hokutosei no Onna (Japan)	Hokutosei no Onna (the title refers to the express train connecting Tokyo and Hokkaido in Japan rather than the Ursa Major constellation) is based on the works of the Japanese detective story writer Ky?tar? Nishimura, starring Inspector Totsugawa and his assistant Kamei, who is the protagonist of the game. A man was found stabbed to death in his apartment in Tokyo; shortly after the investigation begins, another man is killed in a hotel room in Hokkaido. Kamei must question witnesses and suspects and examine evidence in order to solve the mystery. The gameplay format is that of a Japanese adventure: the player selects verb commands (Examine, Ask, Move, Show, etc.) and combines them with people or objects to gather information and advance the plot. At certain points the interaction switches to point-and-click interface, requiring the player to carefully examine a room or an object, searching for clues.
No-Ri-Ko (Japan)	No?Ri?Ko is essentially a multimedia title resembling an interactive movie with visual novel elements, containing music clips and digitized snapshots of real actors, most notably the Japanese pop singer Noriko Ogawa, who was fifteen years old at the time of the game's release. The player controls a fan who gets to meet Noriko and subsequently takes her on a date. The gameplay mostly involves occasionally choosing actions when prompted; most of these are reduced to right and wrong choices, the latter sometimes leading to a Game Over. In certain cases the player can also decide a location to visit with Noriko; other locations may become inaccessible following the player's choice. Sometimes the player participates in simple mini-games, e.g. taking Noriko's photos or playing rock-paper-scissors with her.
Nobunaga no Yabou - Bushou Fuuunroku (Japan)	Lord of Darkness, known in Japan as Bush? F?un Roku, is the fourth game in the Nobunaga series (but only the third one to have been localized in English). The story of Nobunaga takes place during the Japanese civil war of the 16th century. In a wartime strategy game, 15 different warlords are represented across several territories. One to eight human players can play, controlling different leaders and factions. Gameplay is done in one of two scenarios; the beginning of the civil war in 1555 or Nobunaga surrounded by his enemies in 1571. Management of population, supplies and military are the gameplay and successful manipulation of these numbers in the right combination to attack and defend against hostile intentions is what will bring your forces to victory.
Nobunaga no Yabou - Zenkokuban (Japan)	In the 16th century, Japan's Sengoku period divided the nation into numerous feudal states, each ruled by a daimyo. Many dreamt of conquering the land, becoming the Shogun and ruling the entire country. One of those daimyos was the ambitious Nobunaga Oda, a merciless ruler and a renowned strategist. Players take on the role of Nobunaga Oda or one of many other daimyos to try to conquer Japan. Nobunaga's Ambition is a turn-based strategy game which can be played in different modes. Players begin by selecting either a 17 regions scenario or a larger 50 scenario. Then, the player must select a daimyo, each of which is rated attributes in several categories; Age, Health, Ambition, Luck, Charm and IQ. As the game progresses, these values change depending on events in the game. The age value represents a time limit of sorts, as an elderly daimyo becomes increasingly likely to die of old age or sickness.
Ookami-teki Monshou - Crest of Wolf (Japan)	The police is afraid to deal with a criminal organization known as the Dragon Zone. Street punks and leaders of Chinese crime syndicates dominate the area where its headquarters are supposedly located. The young fighter Hawk has his own score to settle with the Dragon Zone: they have kidnapped his girlfriend Candy. Together with his friend, the punk Tony, Hawk enters the dangerous districts and is determined to rescue his sweetheart and put an end to the organization. Riot Zone (Crest of Wolf in Japan) is a rather simple brawler in which the player can choose to control either Hawk or Tony. Hawk is faster, but doesn't hit quite as hard as Tony. Both characters fight entirely unarmed, using kicks and punches to deal with the enemies; both also possess a powerful all-screen attack that depletes a portion of their health bar. Each stage culminates with a boss battle as Hawk and Tony gradually defeat the &quot;wanted&quot; criminals of the city.
Pachio-kun - Maboroshi no Densetsu (Japan) (Rev 7)	Pachio-kun: Maboroshi no Densetsu is a pachinko game starring the semi-anthropomorphic character Pachio-kun. The goal of the game is to win as many jewels as possible by collecting points in pachinko games. The player has a limited control over Pachio-kun in top-down casinos, where the game can be saved, points exchanged for jewels, and all the pachinko machines accessed. The machines are presented in first-person view and come in varied flavors and designs, with different backgrounds, themes, and contraptions. Playing the machines involves adjusting the strength of the shot and then pressing the action button to release the balls. The player can also opt to view each detail of the machine on a zoomed-in screen. The game comes with a special controller that resembles a real pachinko joystick.
Pachio-kun - Warau Uchuu (Japan)	Long time ago, an evil cosmic entity known as Geios was defeated and sealed for aeons. However, a malevolent alien race has found a way to harvest its power and is now preparing for its reincarnation. Pachinko Planet was attacked, and its king slain. Returning from an interstellar travel, Pachio-kun boards the spacecraft Sledgehammer and embarks on a journey to defeat evil and restore his homeland. Pachio-kun: Warau Uch? is a pachinko game with a storyline and limited top-down exploration. In most areas, Pachio-kun has to complete one or more pachinko games in order to be able to leave the location and advance the plot. Pachinko machines come in different flavors and difficulty levels. The controls are fairly simple, requiring the player to adjust the strength of the shot; the shots themselves can be fired automatically. The game was shipped with a special controller similar to a real pachinko device.
Pachio-kun 3 - Pachi-Slot & Pachinko (Japan)	As its tile implies, Pachio-kun 3: Pachisuro & Pachinko is a pachinko game starring Pachio-kun, an anthropomorphic pachinko ball who enjoys a peaceful life with his family on the Pachinko Planet. The game's plot is rather abstract and serves to tie together various time periods to which the hero travels after completing pachinko-playing sections. In each area there are casinos with pachinko machines. The player can talk to characters in the casino, exchange money for chips and vice versa, and play pachinko on variously themed machines. New areas become accessible after the player has won a sufficient amount of money in the previous casino.
Palladion - Auto Crusher Palladium (Japan)	Auto Crusher Palladium is a game that simulates construction of battle robots (&quot;mechs&quot;). The player is able to construct robots using various parts: body, limbs, computer AI, weapons, etc. The result can be a combination of any forms and components, with the limitation being the overall weight of the robot, which must not exceed a specified amount. Robots can be humanoid, machine-like, rolling on wheels, able to fly or transform into different forms, etc. After a robot has been created, the player sends it to fight other robots. The battles look like those of a fighting game, with side-scrolling view and HP bars; however, they are non-interactive. The entire gameplay focus in on creating a robot in such a way that it would be able to defeat a particular enemy; the battles themselves allow no control from the side of the player. A &quot;league mode&quot; is also available, where the player(s) choose various models of robots and have them compete against each other in a tournament.
Pastel Lime (Japan)	Y? is a young apprentice magician who lives in the Fairy World. One day, a magical error occurs, and Y? finds herself on Earth. In order to return to her world, the little fairy must find three stones that must be inserted into her magical brooch. A young girl who finds the first stone becomes Y?'s companion (and the game's protagonist), and together they must find and recover the other stones. Pastel Lime is a Japanese-style adventure with simple gameplay. Only a few commands (sometimes just one) usually appear on the screen, and the player's input is mostly reduced to selecting these commands several times to trigger the next scene. Sub-menus (such as conversation topics) may appear as well. Game progression is strictly linear, and the player has no choice of selecting locations to travel to.
Patlabor - Chapter of Griffon (Japan)	Digital Comic Patlabor is based on the anime series Patlabor. In the near future, officers of Tokyo Metropolitan Police pilot giant robots called &quot;Labors&quot; to combat criminals. Like most installments of the anime and manga, the game focuses on characters from Special Vehicle Section 2, Division 2, and the playable character is Noa Izumi. More specifically, the game follows the so-called &quot;TV timeline&quot;, involving the Labor Griffon. The gameplay is that of a traditional Japanese-style adventure. Three commands ? Look, Talk, and Move ? appear on every screen. The player selects these commands (there are no sub-menus with objects) to move between locations, examine rooms, talk to characters, and ultimately advance the storyline. The game also contains a variety of features (robot database, interviews with voice actors, etc.) accessible from the main menu, as well as a rock-paper-scissors mini-game starring various Labors.
Police Connection (Japan)	Police Connection is a board game with a twist: instead of simply reaching a goal or collecting money, players take the roles of police detective and investigate crimes. There are three cases in the game, all accessible from the main menu: two murders (the victims being young women), and one case of missing money. Up to four human- or AI-controlled characters are trying to solve these mysteries. Players navigate the characters in a turn-based fashion on a board representing an urban environment. The amount of steps taken by each character is determined by a dice roll, but the board consists of many branching paths, and it's up to the players to choose the desired ones. Characters can question suspects, gather clues and collect information when they land on appropriate squares on the board. Special squares procure cards, which can be used for various purposes, e.g. examine a piece of evidence, take a taxi to another place in the city, etc.
Pomping World (Japan)	Your goal is to destroy the balloons which bounce around the playfield. To accomplish this, you can shoot hooks which travel upwards, and blow up any balloon they touch. Depending on their size, they either split on two smaller ones, or evaporate if they're at their minimum size. Apart from balloons, some levels also have barriers that have to be destroyed with your hooks, since they often block your access to balloons. There are also some barriers which cannot ever be destroyed. Your character has the ability to climb ladders, but cannot jump.
Pop'n Magic (Japan)	A static screen action game in the style of Bubble Bobble or Don Doko Don, Pop 'n Magic allows you to trap enemies by firing your wand at them, then pick them up and throw them across the screen to destroy them. The bubbles they are trapped in are specific colours and care must be taken not to throw two of the same colour together as this will release the (now quite upset) creatures inside.
PopfulMail (Japan)	The cute bounty hunter known as Popful Mail looks like she would have no trouble making a living slashing bad guys with her sword. In reality Mail is having a hard time making ends meet. One day, however, she learns about a magician who has gone rogue and has a hefty bounty on his head. Her adventure begins as Popful fights her way through a new adventure, and makes new friends along the way. Popful Mail is a platform action game with very light RPG elements. As the heroine makes her way through the stages she collects money from slain foes. This money can be used in shops to buy weapons, armor, health, and so on. The game features interaction with many characters through both on-screen dialog and fully animated sequences. Some of these characters become playable as the player progresses through the game. This release has the same story and general gameplay style as the earlier version, but otherwise was made from scratch.
Populous - The Promised Lands (Japan)	This Data Disk for Populous adds five new landscape types: Wild West, Silly Land, Block Land, Révolution Française and Bit Plains. The types can be used to create new maps in Paint Map mode and the disk also has 500 new maps for Conquest mode.
Prince of Persia (USA)	While the Sultan of Persia is fighting a war in a foreign country, his Grand Vizier Jaffar orchestrates a coup d'état. His way to the throne lies through the Sultan's lovely daughter. Jaffar kidnaps her and threatens to kill her if she refuses to marry him. Meanwhile, the man the Princess loves is thrown into the dungeon. He has only one hour to escape from his prison, defeat the guards on his way, and stop Jaffar before the terrible marriage takes place. Prince of Persia is a 2D platformer that is commonly regarded as a progenitor of the cinematic platform genre. Rather than following the more common jump-and-run mechanics, it focuses on careful advancement through fairly complex levels, emphasizing the protagonist's vulnerability and survival aspect. Rotoscoping technique is used to give more realism to the animation of the characters' movements. The protagonist must avoid deadly traps, solve some simple jumping and environmental puzzles (such as stepping on pressure plates to raise portcullis), and engage in sword fights with the guards. The player character has an infinite amount of lives, but has to restart at the beginning of a level each time he dies, and must complete the game within an hour. The hero starts with three units of health, which can be replenished with small health potions or permanently increased with large jars. The Game Boy Color and SNES versions of the game feature additional levels and new enemies. The Genesis version has a new intro, an altered set of graphics and four new levels.
Princess Maker 1 (Japan)	Princess Maker is the first of Gainax' &quot;princess-raising simulation&quot; game series. You are a noble warrior who has just saved your kingdom from an invasion by the terrible Demon Lord. The grateful king offers you to choose any reward you wish for your brave deed. But instead of opting for half of the kingdom or the riches of the land, you ask the king for the permission to raise a poor little orphan girl named Maria. And so the game begins. You are the one who has to build Maria's future. Of course, you can do it in many ways. You can strive to make a real princess out of her, teach her good manners, study arts, to make her a brave fighter like yourself, or just a lazy bimbo who cares for nothing. Her destiny is in your hands!
Princess Maker 2 (Japan)	A hero saved the human race from utter annihilation by the gods. This same hero then was charged by the heavens to take care of young seed dropped from there. This seed becomes his daughter, and her guardian will be watching her progress. In Princess Maker 2 the player assumes the role of a father to the blessed daughter of the heavens. For the next eight years, the hero will nurture and guide her in the path of the player's own choosing. It is possible to choose the path of the zodiac-influenced daughter by scheduling her to jobs and schools, which will raise her statistics (strength, combat skills, cooking, faith, etc.) Each month allows the player to designate three different tasks for her to follow. Balancing between character development, stress level, health and financial income is the focus of this game. Mini sub-quests and various plot options revolve around the young lady adventuring in the wilderness, provided that she's strong enough to tame the wilds. The player can equip her with armor and weapons to fight off wandering random monsters in turn-based combat. The game starts with the daughter at age ten, from which point the player guides her until her adult years. Choices made during the course of the game will determine her eventual marital status, accomplishments and her relationships with other people. There are 74 unique endings in the game.
Princess Minerva (Japan)	Princess Minerva is based on an anime of the same name. In the kingdom of Whistler, the best fighters are young, beautiful women, proficient in many styles of combat. Princess Minerva is one of them. She participates in a tournament, battles against the best female fighters of the country, and ultimately joins forces with them, building a super-powerful party that is bound to defeat the archenemy of the Queen of Whistler, the evil sorceress Dynastar. The game begins where the girls are already united and are getting ready for the grand quest. Your party contains nine girls, each one with various statistics and magic spells. The large party is divided into three smaller ones, and you switch between them while participating in random battles and fighting bosses. The combat is turn-based, and is viewed from a top-down perspective, like the locations you visit. You travel on the overworld map, visit towns, and descend into dungeons. The three active girls in your party can also unite to perform combo attacks.
Private Eye dol (Japan)	Some day in the near future, the crew of an &quot;idol&quot; (a popular culture star) takes a ride on the bus through the countryside. One of the female crew members unexpectedly faints and is taken by her friends into an abandoned mansion discovered nearby. Very soon, however, the accident begins to repeat itself, and evidence of a gruesome murder and possible ghostly presence in the mansion surfaces. Mei Star, an investigator with the team, and her computerized holographic assistant Navi must solve the mystery before it becomes too late. Private eye dol is an adventure game played for the most part from a top-down perspective. The player navigates Mei around the playable environment, examines places and items of interest, and talks to other characters. With a few exceptions, there are no puzzles in the game, and the plot is advanced by triggering events. On several occasions items must be picked up, but they are used automatically in correspondent locations.
Pro Yakyuu Super '94, The (Japan)	The Pro Yakyu Super '94 is a follow-up to The Pro Yakyu Super. With the exception of a new mode, different music, commentary, and slight interface changes, the gameplay is largely identical to that of the previous entry. Rosters of the licensed professional Japanese baseball teams have been updated to the current season. The new mode is called &quot;Home Run Contest&quot;; the player controls a batter against a computer-controlled pitcher, trying to score a home run.
Pro Yakyuu Super, The (Japan) (FABT)	The Pro Yaky? Super is a follow-up to The Pro Yaky?. Gameplay mechanics are nearly identical to that of the predecessor. Along with the simulation and auto modes for pitching and batting, there is now also a new &quot;auto catch&quot; mode. Licensed teams from the professional Japanese baseball league have been updated to the current season. Versus, Open, and Pennant modes return, along with a &quot;Dream&quot; mode, which consists of a game between contemporary All-Star players and historical ones.
Pro Yakyuu, The (Japan)	The Pro Yaky? is a baseball game that allows players to compete in Japan's professional baseball league, with licensed team and player names. Versus mode allows competition between two players; in a friendly game, the computer AI chooses an opponent for the team selected by the player; the &quot;Open&quot; mode is a tournament in which players can assign controllable teams to themselves and to the AI. The game itself can be set on &quot;Action&quot;, &quot;Simulation&quot;, or &quot;Auto&quot; mode, with varying degrees of realism. Pitchers and batters are controlled from a third-person view, while baserunning is viewed from an overhead perspective.
Psychic Detective Series Vol. 3 - Aya (Japan)	Only a few people possess the unique ability to read people's hearts; those people are called psychic analysts, and Katsuya Furuyagi is one of them. One day, a fellow analyst pays him an unexpected visit and directs him towards a mysterious old man named Kamiya. Reading the old man's mind, Furuyagi ventures into the realm of memories, where a woman's ghost is attempting to avenge her own murder. Aya is the third installment of the Psychic Detective series. Like in the previous entries, it is a Japanese-style adventure game with first-person view and menu-based interaction and navigation. Commands such as &quot;Look&quot;, &quot;Ask&quot; and &quot;Move&quot; must be used on most screens in order to advance the plot. Talking to characters and contemplating about the case play an important role.
Psychic Detective Series Vol. 4 - Orgel (Japan)	One day a mysterious woman clad in mourning dress appears in the office of Katsuya Furuyagi, a private investigator who possesses a unique ability to journey into the minds of people. The woman has a strange request that makes Furuyagi doubt her sanity. For generations, a beautiful doll has been in the possession of her family; however, recently it has disappeared, and the woman is convinced the culprit is the devil himself. Furuyagi travels to the countryside where he begins to investigate this unusual mystery, determined to find out the truth. Orgel plays similarly to previous installment in the Psychic Detective series. The bulk of the game is occupied by conversations with characters, which often involve talking about various topics, gathering information. There are no puzzles, but pieces of evidence can be collected, stored, and viewed as inventory items. The interaction with the game world is menu-based.
Psychic Storm (Japan)	Psychic Storm is a vertically scrolling shoot-em-up in which the player takes the role of four characters who must protect Neo Hong Kong City from an assault by vicious insectoid aliens. The player can select any of the four characters before each stage. The characters are distinguished by the unique attacks of their ships: Alex uses a vulcan gun, Charr has short-ranged &quot;psychic&quot; beam, Joe has a slow, yet powerful Hell Flame attack, and Nastasia uses ion laser. Each character can also acquire additional weapons by picking regular power-ups. The game's stand-out feature, however, is its transformation mode. Each of the characters can transform to a larger and much more powerful biomechanical insect-like ship.
Puyo Puyo CD (Japan)	Classic Tetris-style puzzle game where you compete against opponents by grouping together coloured blobs that drop down from the top of the screen.
Puyo Puyo CD Tsuu (Japan)	The follow-up to Puyo Puyo is, like its predecessor, a falling block game in which the goal is to combine four or more blocks (Puyos) of the same color, which then disappear. The remaining Puyos will then fall down and can produce combos which can cause special blocks (Nuisance Puyos, that can only be destroyed by eliminating adjacent Puyos) to appear on the enemy's field. This game includes a story mode, in which Arle (the main character) fights against computer enemies, a vs player mode, a four player mode (SNES only), and an endless mode (SNES only).
Quest of Jongmaster - Janshin Densetsu (Japan)	Quest of Jongmaster is a mahjong game with role-playing elements. The &quot;RPG mode&quot; follows the story of an apprentice &quot;mahjong warrior&quot;, a girl named Chi Fou, who is sent on a quest to defeat monsters that were unleashed on the world. This mode is structured like a traditional medieval top-down RPG, with town and dungeon exploration, NPC interaction, and other familiar elements. The protagonist can equip weapons and armor, cast magic, and purchase healing and status-recovering items. Experience points and money are awarded after each battle. Random and boss battles in this mode are standard mahjong games, with the addition of special tiles that influence the game's result, e.g. increase the damage inflicted by the equipped weapon. The final damage is calculated after the mahjong game is over, and depends on the characters' levels, equipment, and the winning combination. For example, winning the game with a full mahjong would most likely result in a &quot;critical hit&quot;. Boss enemies typically take two or more rounds of mahjong to defeat. In addition, the game features a versus mode, which allows the player to compete in mahjong games against the opponents of the RPG mode, with weapons, equipment, and level parameters playing no role. These opponents appear as monsters at first, but are revealed to be pretty young women who remove parts of their clothes when losing a mahjong round; stripping down to underwear equals defeat. Despite this feature, there is no explicit nudity in the game.
Quiz Avenue (Japan)	Quiz Avenue is a trivia game with a &quot;quest mode&quot; in which the player controls a warrior who must save the princess Questine from the clutches of evil Shameless, the enemies of the Erudition kingdom. The player navigates the hero on small boards with branching paths; each point of interest represents a quiz &quot;battle&quot; against a monster, culminating in a &quot;boss battle&quot; on the final stage, where the player is able to select the topic of the questions (e.g. geography, movies, English language, etc.). Quiz encounters vary in length and amount of answers to choose from, but always have a time limit for each question. In addition, a separate &quot;party mode&quot; allows players to compete in trivia games, each consisting of three or five rounds.
Quiz Avenue II (Japan)	Quiz Avenue II, like its predecessor, is a quiz game with a story-driven quest mode, which continues the plot of the first game. After the evil Shameless were vanquished, peace was restored in the kingdom of Erudition; however, soon demonic forces appeared on the horizon, and two young warriors, one boy and one girl, were sent by the queen to stop them. The quiz rules in this installment are largely the same as in the previous entry, with three or four answers to choose for each question and a time limit. The board advancement, however, is determined by choosing cards with the amount of steps written on them rather than by dot-to-dot movement of the first game. New is the two-player mode for the quest, in which the second player controls the heroine, and the two are answering questions simultaneously. A few new features, such as the possibility to acquire various bonuses before a quiz encounter, have been added. The party mode is replaced by the so-called &quot;F1 Grand Prix&quot;, which is a series of trivia questions where each round is presented as a Formula 1 race.
Quiz Avenue III (Japan)	Quiz Avenue III offers, like its two predecessors, a quest mode and a versus mode - the latter consists in this installment of a series of trivia questions for up to eight players (controlling a variety of tough-looking fighters), with rounds disguised as fighting games, each wrong answer leading to a loss of hit points. The main difference between this entry and the previous ones lies in the quest mode and its RPG elements. Like a full-fledged role-playing game, the quest mode has leveling up, free top-down navigation, overworld, towns, dungeons, monetary system, weapons, armor, items, and even companions who join the main heroine, a girl named Konoha, who was raised by an old fighter and has to use her special abilities to rid the land of monsters. Battles occur randomly; the player has the choice to try to escape before the battle begins. Each enemy asks a row of trivia questions; correct answers damage the enemy and eventually defeat him, while wrong answers deplete the HP of the controllable characters. Levels, weapons, armor and items contribute to the damage equation, raising or lowering the amount of questions needed to answer correctly in order to prevail.
Quiz Caravan Cult Q (Japan)	Quiz Caravan: Cult Q is a trivia game with four modes. The main mode involves a quiz competition in which players can choose the topics of the questions, e.g. movies, video games, history, etc. Up to five players can participate in this mode or compete against the computer AI. The &quot;adventure mode&quot; is a board game in which the player-controlled character's movement is determined by a dice roll. Normal fields lead to short quiz encounters; other fields may enhance the protagonist's hit points, and the final field on each stage is a more challenging &quot;boss battle&quot;. Time attack mode involves answering correctly as many questions as possible within the allotted time limit. Finally, versus mode has players competing against each other; every right answer advances the character on a board, while the opponent is pushed back. All modes feature characters from other games published by Hudson Soft, such as Bomberman or Tengai Maky? series.
Quiz de Gakuensai (Japan)	Quiz de Gakuensai is a trivia game in which the player takes the role of a high school student. One day he is entrusted with an important task of watching over his relative, a little girl. However, as soon as his girlfriend appears, the hero neglects his duty and very soon finds out that the little girl has disappeared. He has to explore the school building and find her at all costs. The player can choose the order in which the protagonist visits various classrooms in the school. In each room there is a young and attractive girl who asks the hero a series of timed trivia questions on different topics (predominantly popular culture). Both the protagonist and the girls have certain amounts of hit points; a correct answer diminishes the opponent's HP by one, while a wrong one depletes the protagonist's health by the same amount.
Quiz Marugoto the World (Japan) (Rev 7)	Quiz Marugoto the World is a simple simulation of a TV trivia game. TV hosts ask questions on various topics (the questions are spoken, not displayed in text), and the correct answer must be chosen among several available ones within a time limit. The game show has three modes: &quot;World Quiz Trip&quot;, championship, and cup. The first is essentially a single-player mode; the championship allows players to compete against each other, with topics randomly chosen; the cup works like any comparable sports event, including elimination rounds.
